name,datetime,date,hour,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Bristol,2023-08-10T06:00:00,2023-08-10,6,14.4,14.4,13.2,92.59,0,0,,,,14.2,8.5,104,1019,37.2,17.5,11,0,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T07:00:00,2023-08-10,7,14.9,14.9,14,94.14,0,0,,,,14,8.9,82,1018.7,37.2,17.5,111,0.4,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T08:00:00,2023-08-10,8,16.2,16.2,15,92.37,0,0,,,,17.4,11.1,91,1018.5,14.5,14.7,299,1.1,3,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T09:00:00,2023-08-10,9,17.9,17.9,15.6,85.96,0,0,,,,23,14.8,114,1018.5,24.7,21.1,432,1.6,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T10:00:00,2023-08-10,10,19.4,19.4,15.4,77.74,0,0,,,,23.3,15,135,1018.5,42,29.9,571,2.1,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T11:00:00,2023-08-10,11,20.7,20.7,16.4,76.53,0,0,,,,22.8,14.1,137,1018.2,70,36.5,341,1.2,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T12:00:00,2023-08-10,12,22.2,22.2,17.3,73.71,0,0,,,,23.4,17.3,153,1017.8,53.9,36.5,350,1.3,4,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T13:00:00,2023-08-10,13,23.1,23.1,18,72.96,0,0,,,,27.4,13.2,126,1017.9,53,13,828,3,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03644099999,D9855,EGGD"
Bristol,2023-08-10T14:00:00,2023-08-10,14,24,24,18,69.15,,0,,,,,18.4,160,1017,50,10,297,1.1,3,,Partially cloudy,partly-cloudy-day,"D9855,EGGD"
Bristol,2023-08-10T15:00:00,2023-08-10,15,24,24,17.7,67.89,0,0,,,,24.1,16.3,170,1017.1,89.3,47.3,262,0.9,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T16:00:00,2023-08-10,16,23.3,23.3,17.8,71.24,0,0,,,,28.3,16.8,192,1017,91.3,26.5,752,2.7,8,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T17:00:00,2023-08-10,17,23,23,17.4,70.49,0,0,,,,21.4,14.4,174,1016.8,75.3,37.1,582,2.1,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T18:00:00,2023-08-10,18,22.6,22.6,17.2,71.6,0,0,,,,20.4,14.9,157,1016.9,69.3,33.8,158,0.6,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T19:00:00,2023-08-10,19,21.4,21.4,17.3,77.3,0,0,,,,18.4,13.9,189,1017.2,67.4,24.7,120,0.4,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T20:00:00,2023-08-10,20,20.5,20.5,16.9,80.11,0,0,,,,16.2,12.7,197,1017.1,69.7,23.2,35,0.1,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T21:00:00,2023-08-10,21,19.3,19.3,16.5,83.73,0,0,,,,18.2,10.9,197,1017.4,70.5,22.3,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T22:00:00,2023-08-10,22,18.6,18.6,16.5,87.42,0,0,,,,15.8,11.9,190,1017.7,83.3,16.4,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-10T23:00:00,2023-08-10,23,18,18,16.6,91.48,0.064,100,rain,,,18.8,11.4,172,1017.6,77.1,20.4,0,0,0,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T00:00:00,2023-08-11,0,17.7,17.7,16.5,92.46,0,0,,,,12.7,9.2,173,1017.5,85,19.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T01:00:00,2023-08-11,1,17.7,17.7,16.7,94.39,0,0,,,,12.6,8,165,1017.1,100,9.3,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T02:00:00,2023-08-11,2,17.6,17.6,16.9,95.74,0.129,100,rain,,,21.5,13,206,1017.1,100,8.4,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T03:00:00,2023-08-11,3,17.6,17.6,17,96.28,0,0,,,,16.4,12.2,213,1016.8,100,22,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T04:00:00,2023-08-11,4,17.6,17.6,16.9,96.08,0,0,,,,17.5,12,221,1016.6,100,24.8,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T05:00:00,2023-08-11,5,17.5,17.5,16.7,95.2,0,0,,,,18.7,12.8,215,1016.8,100,23.5,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T06:00:00,2023-08-11,6,17,17,15.2,89.12,0,0,,,,15.6,9.6,247,1017,99.7,11.3,7,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-11T07:00:00,2023-08-11,7,17.1,17.1,16.1,93.9,0,0,,,,16.1,10.4,215,1017.2,62.2,21.7,49,0.2,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T08:00:00,2023-08-11,8,17.6,17.6,16.4,92.22,0,0,,,,19.8,13,218,1017.4,73.5,24.4,62,0.2,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T09:00:00,2023-08-11,9,18.9,18.9,16,83.36,0,0,,,,22.1,16.3,221,1018,55.2,11.9,316,1.1,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,D9855,03740099999,EGGD"
Bristol,2023-08-11T10:00:00,2023-08-11,10,19.5,19.5,16.1,80.47,0,0,,,,23.2,16,232,1017.8,90.9,27.7,443,1.6,4,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T11:00:00,2023-08-11,11,20.2,20.2,14.3,68.91,0,0,,,,24.8,15,239,1018,31.9,11.4,761,2.7,8,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03644099999,D9855,03740099999,EGGD"
Bristol,2023-08-11T12:00:00,2023-08-11,12,21.6,21.6,15.6,68.59,0,0,,,,27.7,16.7,238,1017.7,71.4,25.9,188,0.7,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T13:00:00,2023-08-11,13,22.4,22.4,14.7,61.78,0,0,,,,28.3,19.3,232,1017.4,15.1,34.1,621,2.2,6,,Clear,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T14:00:00,2023-08-11,14,22.3,22.3,14.4,61.03,0,0,,,,33.8,20.3,243,1017.1,43.6,33.8,868,3.1,9,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T15:00:00,2023-08-11,15,22.6,22.6,14.3,59.72,0,0,,,,33.5,20.4,237,1016.9,26.2,35.9,649,2.3,6,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T16:00:00,2023-08-11,16,22.3,22.3,14.2,60.25,0,0,,,,32.7,20.6,239,1016.6,48.5,30.8,297,1.1,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T17:00:00,2023-08-11,17,21.9,21.9,13.1,57.13,0,0,,,,34.4,17.4,231,1016,52.2,11,517,1.9,5,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
Bristol,2023-08-11T18:00:00,2023-08-11,18,21.7,21.7,14.4,63.21,0,0,,,,31.6,21.1,228,1015.8,52.2,32.7,315,1.1,3,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T19:00:00,2023-08-11,19,20.4,20.4,13.4,64.48,0,0,,,,33.5,19.8,226,1015.7,35.8,29.2,248,0.9,2,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T20:00:00,2023-08-11,20,19,19,13.9,72.28,0,0,,,,29.2,17.9,224,1015.8,59.5,30.7,44,0.2,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T21:00:00,2023-08-11,21,17.8,17.8,14.2,79.43,0,0,,,,23.8,15.1,220,1015.9,83.1,27.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T22:00:00,2023-08-11,22,16.6,16.6,14.1,84.84,0,0,,,,18.1,10.4,209,1016.1,47.1,22.6,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-11T23:00:00,2023-08-11,23,15.5,15.5,13.7,89.41,0,0,,,,17.1,10.2,210,1016.1,4.4,19.5,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T00:00:00,2023-08-12,0,14.9,14.9,13.5,91.55,0,0,,,,17.7,11,217,1015.8,0,19,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T01:00:00,2023-08-12,1,14.5,14.5,13.3,92.88,0,0,,,,19.7,12.4,211,1015.6,3.2,17.9,0,0,0,,Clear,clear-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T02:00:00,2023-08-12,2,14.6,14.6,13.6,93.79,0,0,,,,19.1,12,214,1015.2,49.7,16.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T03:00:00,2023-08-12,3,14.8,14.8,13.6,92.85,0,0,,,,23.7,14.2,200,1014.6,55.6,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T04:00:00,2023-08-12,4,14.8,14.8,13.5,91.94,0,0,,,,22.4,14.3,206,1014.3,66.7,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T05:00:00,2023-08-12,5,14.6,14.6,13.4,92.36,0,0,,,,20.9,13.2,204,1013.7,27.5,15,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T06:00:00,2023-08-12,6,14.8,14.8,13.7,92.71,0,0,,,,21.9,14,213,1013.3,64,14.3,11,0,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T07:00:00,2023-08-12,7,15.4,15.4,14.2,92.27,0,0,,,,26.7,16.1,207,1013.3,79.4,15.8,26,0.1,0,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T08:00:00,2023-08-12,8,16.2,16.2,14.6,89.91,0,0,,,,30.3,19.3,210,1013.2,100,15.7,76,0.3,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T09:00:00,2023-08-12,9,16.9,16.9,15,88.67,0.123,100,rain,,,29.3,20,224,1013.1,100,13.5,146,0.5,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T10:00:00,2023-08-12,10,17.8,17.8,15.1,84.2,0.029,100,rain,,,30,20.3,221,1013.1,100,18.3,534,1.9,5,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T11:00:00,2023-08-12,11,18,18,15.1,82.92,0.029,100,rain,,,33.5,23.5,226,1013.2,98.5,15.9,352,1.3,4,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T12:00:00,2023-08-12,12,18.8,18.8,15.4,80.37,0.213,100,rain,,,35.2,24.5,219,1013.1,92.5,17.6,230,0.8,2,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T13:00:00,2023-08-12,13,19.3,19.3,15.2,76.93,0,0,,,,40.9,26.5,222,1012.8,100,22.1,939,3.4,9,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T14:00:00,2023-08-12,14,19,19,15,77.58,0.064,100,rain,,,42.9,26.2,237,1013,100,15.7,281,1,3,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T15:00:00,2023-08-12,15,18.7,18.7,16,84.09,0,0,,,,43.3,25.9,227,1013,98.5,24.1,534,1.9,5,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T16:00:00,2023-08-12,16,18.6,18.6,15.7,83.01,0.045,100,rain,,,38.4,22.8,236,1013.1,98.5,31.3,418,1.5,4,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T17:00:00,2023-08-12,17,18.9,18.9,15.7,81.5,0,0,,,,36.4,24.4,235,1013.1,92.5,28.8,274,1,3,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T18:00:00,2023-08-12,18,18.7,18.7,15.2,80.04,0,0,,,,32.6,20.2,242,1013,98.5,28.1,227,0.8,2,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T19:00:00,2023-08-12,19,17.8,17.8,15.2,84.81,0,0,,,,29.4,18.5,229,1013.1,98.5,10,33,0.1,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T20:00:00,2023-08-12,20,17.3,17.3,14.9,85.45,0.029,100,rain,,,29.5,19.4,226,1013.3,100,21.5,9,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T21:00:00,2023-08-12,21,16.9,16.9,14.9,87.97,0,0,,,,33.9,21.8,229,1013.7,98.5,23.3,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T22:00:00,2023-08-12,22,16.5,16.5,14.8,89.59,0,0,,,,28.2,16.7,224,1014,98.5,23.6,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-12T23:00:00,2023-08-12,23,16.3,16.3,14.6,89.86,0,0,,,,27,17.2,229,1014.1,98.5,20.5,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T00:00:00,2023-08-13,0,15.8,15.8,14.3,90.71,0,0,,,,26.1,15.8,224,1013.9,95.5,25.7,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T01:00:00,2023-08-13,1,15.5,15.5,14.2,92.19,0,0,,,,29.3,18.3,224,1013.8,92.5,18.3,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T02:00:00,2023-08-13,2,15.4,15.4,14,91.66,0.032,100,rain,,,26.2,16.7,222,1013.6,96.2,26,0,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T03:00:00,2023-08-13,3,15.2,15.2,13.9,91.98,0,0,,,,22,14.6,222,1013.5,94,24.7,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T04:00:00,2023-08-13,4,15.3,15.3,14,92.32,0,0,,,,20.6,13.9,222,1013.2,84.1,26.2,0,0,0,,Partially cloudy,partly-cloudy-night,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T05:00:00,2023-08-13,5,15.2,15.2,14,92.83,0,0,,,,20.5,14,221,1013,100,30.9,0,0,0,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T06:00:00,2023-08-13,6,15.3,15.3,14,91.95,0.029,100,rain,,,23.6,16,221,1012.9,100,36.2,5,0,0,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T07:00:00,2023-08-13,7,15.4,15.4,14.1,92.02,1.017,100,rain,,,23,15.2,223,1012.9,100,27.7,63,0.2,1,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T08:00:00,2023-08-13,8,15.7,15.7,13.9,89.01,0.161,100,rain,,,26.2,19.4,224,1013,76.7,34.4,120,0.4,1,,"Rain, Partially cloudy",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T09:00:00,2023-08-13,9,16.6,16.6,14,84.73,0,0,,,,28.6,20.1,233,1013.2,83.5,31.5,120,0.4,1,,Partially cloudy,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T10:00:00,2023-08-13,10,15.7,15.7,13.7,87.67,0.045,100,rain,,,27.2,20.2,239,1013.5,100,41,403,1.5,4,,"Rain, Overcast",rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T11:00:00,2023-08-13,11,16.9,16.9,13.6,81.2,0,0,,,,29.2,18.6,238,1013.2,100,42.2,434,1.6,4,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T12:00:00,2023-08-13,12,17.8,17.8,13.3,75.09,0,0,,,,29.5,17.1,231,1013.2,98.5,30.6,679,2.4,7,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T13:00:00,2023-08-13,13,18.6,18.6,12.9,69.28,0,0,,,,35.7,24.1,228,1013.3,98.5,34.2,141,0.5,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T14:00:00,2023-08-13,14,19,19,12.8,67.03,0,0,,,,36.3,25.4,232,1013.2,93.6,25.7,142,0.5,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T15:00:00,2023-08-13,15,19.1,19.1,13.1,67.93,0,0,,,,36.5,24.1,239,1013.1,96.9,29.9,137,0.5,1,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
Bristol,2023-08-13T16:00:00,2023-08-13,16,18.1,18.1,13.5,74.56,0,0,,,,32.8,20.9,232,1013.2,94.2,22.7,211,0.8,2,,Overcast,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999"
